movieId,title,genres,year,overview,popularity
264025,When I Consume You (2021),Drama|Horror|Mystery,2021.0,A woman and her brother seek revenge against a mysterious stalker.,0.149
264027,Don't Say Its Name (2021),Horror|Thriller,2021.0,"After environmental activist Kharis Redwater is called back to the living world by her mother Mary Lynn after a questionable “accident” that cost Kharis her life, an ancient spirit is reborn outside of a small northern town out of revenge for the loss of her daughter’s life. Kharis returns as a Wheetago, a ferocious creature that only gets hungrier the more it eats. Can an ex-military Park Ranger, Stacy Cole, and Police Officer, Betty Stonechild, call back their traditional teachings to stop Kharis before she continues to feed on all who get in her way?",0.3908
264033,Wildhood (2021),Adventure|Drama|Romance,2021.0,Link and his brother flee their abusive father and embark on a journey where Link discovers his sexuality and rediscovers his Mi’kmaw heritage.,0.5842
264039,The Big Hit (2020),Comedy|Drama,2020.0,"Etienne, an often out of work but endearing actor, runs a theater workshop in a prison, where he brings  together an unlikely troupe of prisoners to stage Samuel Beckett’s famous play Waiting for Godot. When he is allowed to take the colorful band of convicts on a tour outside of prison, Etienne finally has the chance to thrive.",0.7575
264049,Peace by Chocolate (2021),Comedy|Drama,2021.0,"After the bombing of his father's chocolate factory, a young Syrian refugee struggles to settle into his new Canadian small-town life, caught between following his dream and preserving his family's chocolate-making legacy. Based on the incredible true story.",0.4207
264057,Mayor Pete (2021),Comedy|Documentary,2021.0,"Pete Buttigieg, the Mayor of South Bend, Indiana runs for President of the United States. With extraordinary access to the candidate, his husband Chasten and members of the campaign team, the film follows Buttigieg from before he officially announced his candidacy, through the campaign and his victory in the Iowa Caucus and his appointment to the Biden Administration as the first LGBTQ Cabinet member in history.",0.2703
264065,Kevin Garnett: Anything is Possible (2021),Documentary,2021.0,Follow Kevin Garnett's remarkable career and the pivotal moments that defined it.,0.15
264073,We Couldn't Become Adults (2021),Drama|Romance,2021.0,"Prodded by a friend request, a feckless forty-something recalls his past relationships from the 90s onward, looking for his vanished hopes and dreams.",0.8188
264075,The Four of Us (2021),Comedy|Drama|Romance,2021.0,"After their partner swap experiment takes a turn, four friends arrive at a remote beach hut to face the fallout and purge themselves of deeper truths.",0.9997
264097,The Simpsons in Plusaversary (2021),Animation|Comedy,2021.0,"The Simpsons host a Disney+ Day party and everyone is on the list… except Homer. With friends from across the service and music fit for a Disney Princess, Plusaversary is Springfield's event of the year.",1.5565
264107,Anonymous Animals (2021),Fantasy|Thriller,2021.0,"The balance of power between man and animal is reversed. In a remote countryside, any encounter with the dominant can become hostile.  At the crossroads of fantastic and suspense kind, Anonymous Animals questions the place of animals in our societies.",0.3812
264117,What Do We See When We Look at the Sky? (2021),Drama|Romance,2021.0,"In the Georgian riverside town of Kutaisi, summertime romance and World Cup fever are in the air. After a pair of chance encounters, pharmacist Lisa and soccer player Giorgi find their plans for a date undone when they both awaken magically transformed with no way to recognize each other.",0.469
264131,The End of Us (2021),Comedy|Drama|Romance,2021.0,"After a savage breakup, two exes must continue living together when California issues its stay-at-home order for COVID-19. Now they'll try to move on without moving out.",0.2249
264135,The Hand of God (2021),Drama,2021.0,"In 1980s Naples, an awkward teen struggling to find his place experiences heartbreak and liberation after he's inadvertently saved from a freak accident by football legend Diego Maradona.",1.4789
264183,Saint-Narcisse (2021),Comedy|Drama|Romance,2021.0,"Dominic’s fetish is… himself. Nothing turns him on more than his own reflection. That’s why discovering that he has a twin brother, raised in a remote monastery by a depraved priest, causes him major consternation. Fate brings the two young men back together again, and their fraternal relationship is torn between sex, revenge and redemption.",0.7132
264203,Pipeline (2021),Adventure|Crime,2021.0,"A wealthy oil tycoon decides to steal oil from a pipeline running between Honam and Seoul-Busan motorway. To carry out this heist, he enlists the help of an experienced drilling engineer and his team.",1.2108
264259,All Too Well: The Short Film (2021),Drama,2021.0,Short film featuring the extended version of the song “All Too Well” by Taylor Swift. A troubled couple's romance blossoms before it eventually falls apart.,0.9588
264267,Aiyai: Wrathful Soul (2020),Horror|Mystery|Thriller,2020.0,"A neighborhood is plagued by mysterious tragedies when a young man becomes the conduit for an unknown spirit, the ""Aiyai,"" which lures victims to their chilling fates.",0.2583
264301,"Tom Petty, Somewhere You Feel Free (2021)",Documentary,2021.0,"Drawn from a newly discovered archive of 16mm film showing Tom Petty at work on his 1994 record Wildflowers, considered by many including Rolling Stone to be his greatest album ever, Somewhere You Feel Free is an intimate view of a musical icon.",0.1052
264327,Good Timing with Jo Firestone (2021),Comedy|Documentary,2021.0,"In this hilarious and heartwarming special, Jo Firestone teaches a comedy workshop for 16 senior citizens, leading up to their first live stand-up show.",0.1323
264384,Multiverse (2021),Drama|Sci-Fi,2021.0,Four brilliant university students are forced to confront themselves in terrifying ways when their Quantum Physics experiment leads to an entangled parallel existence that leaves them questioning who they are and what is real.,0.8004
264500,Amazing Winter Romance (2020),Romance,2020.0,"When journalist Julia goes back home to find inspiration, she discovers her childhood friend has built a giant snow maze which prompts her to find her way to true love.",0.3812
264502,Show Me the Ghost (2021),Comedy|Horror,2021.0,"Best friends ‘Hodu’ and ‘Yeji’ are job seekers whose dreams and hopes have been ruined. One day, ‘Hodu’ luckily gets a decent cheap fully loaded rent house. ‘Yeji’, who has been kicked out of her parents’ house, also stays there with him.  They gradually feel a strange energy in the house that seemed perfect. They encounter ominous ghost and freaked out. With no place to go and no money, they try to defeat the ghost to protect their house…",0.4476
264504,The Toolbox Killer (2021),Crime|Documentary,2021.0,"Known as “The Toolbox Killer,” Lawrence Bittaker, alongside his partner Roy Norris, committed heinous acts. Bittaker remained silent about his crimes for 40 years until he met criminologist Laura Brand. Over the course of five years, Brand recorded her many conversations with Bittaker as he spoke from death row about his methods and motives, providing unique insights into the mind of a criminal sadist.",0.2715
264514,Sinkhole (2021),Comedy|Drama,2021.0,A working class family move into a new condo purchased after 11 years of hard work. They throw a housewarming party to show his co-workers when overnight a heavy downpour creates an extremely deep sinkhole that engulfs the entire building.,2.7027
264528,Theo Von: Regular People (2021),Comedy,2021.0,"Theo Von shares stories of his most memorable childhood friends, offers tips on how to effectively avoid work, and recounts the time he tried to play matchmaker in his hometown.",0.142
264536,Dashcam (2021),Horror|Thriller,2021.0,"At the start of the pandemic, an indulgent and self-deluded livestreaming improv musician abandons L.A. for London, steals her ex-bandmate's car, and makes the fateful decision to give a ride to an elderly woman who is not what she seems.",0.5711
264574,All My Friends Hate Me (2021),Comedy|Horror,2021.0,"A college reunion goes awry when Pete suspects his friends may be out to get him... As their weekend getaway grows more and more uncomfortable, should Pete be worried about his safety, or is it all in his head?",0.561
264580,Psych 3: This Is Gus (2021),Comedy|Crime|Mystery,2021.0,"In preparation for a shotgun wedding before the birth of Baby Guster, Shawn and Gus go rogue in an attempt to track down Selene’s estranged husband, as Lassiter grapples with the future of his career.",0.9574
264664,Father Christmas Is Back (2021),Children|Comedy,2021.0,"Four sisters – Caroline, Joanna, Paulina, and Vicky – reunite for the Christmas Holiday in a Yorkshire mansion. However, their estranged father, James, joins in for the first time since he left the family behind decades prior. The group attempts to get through the holiday despite comedic misunderstandings, while also uncovering the long-buried secret that tore their family apart, so many years ago.",0.758
264704,WWE SummerSlam 2021 (2021),Action|Drama,2021.0,"The biggest party of the Summer is not only back, but for the first time ever, will be taking place in an NFL arena at the Allegiant Stadium in Las Vegas. Witness ""The Head of the Table"" Roman Reigns take on John Cena for the WWE Universal Championship, Nikki A.S.H. facing off against Charlotte Flair & Rhea Ripley in a Triple Threat Match for the WWE Raw Women's Championship, and The All Mighty WWE Champion Bobby Lashley defending his title against the unstoppable Goldberg.",0.6316
264710,No Future (2020),Drama,2020.0,,0.0143
264714,13 Fanboy (2021),Horror,2021.0,"An obsessed fan stalks his favorite actors from the Friday the 13th films and beyond, mirroring his idol Jason Voorhees.",0.4424
264758,Sweetheart (2021),Comedy|Drama|Romance,2021.0,"Jenn has washed ashore a small tropical island and it doesn’t take her long to realize she’s completely alone. She must spend her days not only surviving the elements, but must also fend off the malevolent force that comes out each night.",1.6479
264764,Women is Losers (2021),Drama,2021.0,"In 1960s San Francisco, bright and talented catholic school girl Celina Guerrera survives a difficult home life by following the rules. That is until an indiscretion creates a series of devastating consequences. As Celina faces the compounded obstacles of being young and alone, she sets out to rise above the oppression of poverty and invest in a future that sets new precedents for the time.",0.3756
264788,Sex: Unzipped (2021),Comedy,2021.0,"Rap superstar Saweetie hosts a celebration of sexual health and positivity, with help from expert educators, candid stand-ups and uninhibited puppets.",0.6129
264806,Under the Open Sky (2021),Drama,2021.0,"Mikami, an ex-yakuza of middle age with most of his life in prison, gets released after serving 13 years of sentence for murder. Hoping to find his long lost mother, from whom he was separated as a child, he applies for a TV show and meets a young TV director Tsunoda. Meanwhile, he struggles to get a proper job and fit into society. His impulsive, adamant nature and ingrained beliefs cause friction in his relationship with Tsunoda and those who want to help him.",1.0748
264844,Joy Ride (2021),Comedy|Documentary,2021.0,"Frenemies and veteran comedians Dana Gould and Bobcat Goldthwait, having learned very little from their near-fatal car accident, get back on the road and journey throughout the American South. The documentary captures the duo as they carefully navigate highways and their decades-old contentious friendship; reflecting upon their careers and relationship with comedy. Buckle up.",0.3841
264880,Prayers for the Stolen (2021),Drama,2021.0,"Ana and her two best friends, Maria and Paula, navigate life in their oppressive countryside village. Whilst their families struggle in the poppy fields harvesting opium, the girls try to grow alongside the creeping terror of their cartel oppressors.",1.0826
264882,Procession (2021),Documentary,2021.0,Six men who were sexually abused by Catholic clergy as boys become a makeshift family and find empowerment by creating films inspired by their trauma.,0.4481
264898,JFK Revisited: Through The Looking Glass (2021),Documentary,2021.0,"Thirty years after the release of his film JFK (1991), filmmaker Oliver Stone reviews recently declassified evidence related to the assassination of President John F. Kennedy, which took place in Dallas on November 22, 1963.",0.9903
264904,Ali & Ava (2021),Drama|Romance,2021.0,"Sparks fly after Ali and Ava meet through their shared affection for Sofia, the child of Ali’s tenants whom Ava teaches. Ali finds comfort in Ava’s warmth and kindness while Ava finds Ali’s complexity and humour irresistible. As the pair begin to form a deep connection they have to find a way to keep their newfound passion from being overshadowed by the stresses and struggles of their separate lives and histories.​",0.6603
264912,Friends and Strangers (2021),Comedy|Drama,2021.0,Friends and Strangers follows two middle class wanderers in a dryly comic exploration of inner Sydney.,0.2127
264926,Hide and Seek (2021),Thriller,2021.0,"Noah is seeking to reconnect with his outcast brother after the death of their father. He hopes to make amends and share the family's fortune, but instead finds himself in a dark underworld that threatens to tear his family apart. As he struggles to maintain his sanity, Noah is led on a terrifying trail to the truth through a series of cryptic clues.",0.9788
264946,Zeros and Ones (2021),Sci-Fi|Thriller|War,2021.0,"Called to Rome to stop an imminent terrorist bombing, a soldier desperately seeks news of his imprisoned brother — a rebel with knowledge that could thwart the attack. Navigating the capital's darkened streets, he races to a series of ominous encounters to keep the Vatican from being blown to bits.",1.2945
264962,Mother/Android (2021),Sci-Fi|Thriller,2021.0,"Georgia and her boyfriend Sam go on a treacherous journey to escape their country, which is caught in an unexpected war with artificial intelligence. Days away from the arrival of their first child, the couple must face No Man’s Land—a stronghold of the android uprising—in hopes of reaching safety before giving birth.",1.3522
265010,Bruised (2021),Drama,2021.0,"Jackie Justice is a mixed martial arts fighter who leaves the sport in disgrace. Down on her luck and simmering with rage and regret years after the fight, she's coaxed into a brutal underground fight by her manager and boyfriend Desi and grabs the attention of a fight league promoter who promises Jackie a life back in the Octagon. But the road to redemption becomes unexpectedly personal when Manny - the son she gave up as an infant - shows up at her doorstep. A triumphant story of a fighter who reclaims her power, in and out of the ring, when everyone has counted her out",1.4484
265030,Night Raiders (2021),Sci-Fi,2021.0,"The year is 2043. A military occupation controls disenfranchised cities in post-war North America. Children are property of the State. A desperate Cree woman joins an underground band of vigilantes to infiltrate a State children’s academy and get her daughter back. Night Raiders is a female-driven dystopian drama about resilience, courage and love.",0.8176
265032,Dean Martin: King of Cool (2021),Documentary,2021.0,"Dean Martin had a laid-back charm that made him successful in everything from big-screen comedies to television variety shows to live acts in Las Vegas. Filmmaker Tom Donahue explores Martin’s varied career, including his complicated relationships with Jerry Lewis, Frank Sinatra, Sammy Davis Jr, and others. We hear from admirers such as critic Gerald Early, actor Jon Hamm, and Hip-Hop artist RZA who testify to Martin’s enduring mystique.",0.8566
265036,Pirates (2021),Comedy,2021.0,"Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.",12.9035
265038,Shepherd (2021),Horror,2021.0,"When a deadly secret rots the mind of a grieving widower, the decision to work alone on a deserted island morphs into a terrifying race to save his sanity and his life.",0.7325
265066,Black Friday (2021),Comedy|Horror,2021.0,A group of toy store employees must protect each other from a horde of parasite infected shoppers.,1.8859
265114,The Fable: The Killer Who Doesn't Kill (2021),Action|Comedy|Crime,2021.0,"Akira is the legendary killer known as the Fable. Following the order of his boss and due to being overworked, he lives peacefully with his partner, Yoko, as ordinary siblings. Akira still works part-time at design company Octopus with CEO Takoda and employee Misaki. CEO Takoda and Misaki are unaware of Akira's background as an assassin.  Meanwhile, Utsubo is a representative for an NPO. But, Utsubo works with contract killer Suzuki to set people up for extortion purposes. They target someone at design company Octopus.",1.9118
265132,The First Wave (2021),Documentary,2021.0,"When Covid-19 hit New York City in 2020, filmmaker Matthew Heineman gained unique access to one of New York’s hardest-hit hospital systems. The resulting film focuses on the doctors, nurses, and patients on the frontlines during the “first wave” from March to June 2020. Their distinct storylines each serve as a microcosm to understand how the city persevered through the worst pandemic in a century",0.5551
265142,Robin Robin (2021),Adventure|Animation|Children,2021.0,"Christopher Robin, the boy who had countless adventures in the Hundred Acre Wood, has grown up and lost his way. Now it’s up to his spirited and loveable stuffed animals, Winnie The Pooh, Tigger, Piglet, and the rest of the gang, to rekindle their friendship and remind him of endless days of childlike wonder and make-believe, when doing nothing was the very best something.",4.4852
265148,Morbius (2022),Action|Horror|Sci-Fi,2022.0,"Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",5.0202
265150,The Humans (2021),Drama,2021.0,"Erik Blake has gathered three generations of his Pennsylvania family to celebrate Thanksgiving at his daughter’s apartment in lower Manhattan. As darkness falls outside and eerie things start to go bump in the night, the group’s deepest fears are laid bare.",1.3123
265156,A Boy Called Christmas (2021),Adventure|Children|Fantasy,2021.0,"An ordinary young boy called Nikolas sets out on an extraordinary adventure into the snowy north in search of his father who is on a quest to discover the fabled village of the elves, Elfhelm. Taking with him a headstrong reindeer called Blitzen and a loyal pet mouse, Nikolas soon meets his destiny in this magical and endearing story that proves nothing is impossible…",1.7851
265166,Adrienne (2021),Documentary,2021.0,"As the muse of Hal Hartley’s indie classics and as writer/director of the critically acclaimed Waitress, Adrienne Shelly was a shining star in the indie film firmament. A devoted young mother, her life was right on track until her husband found her dead. Filmmaker Andy Ostroy has been fighting to discover the truth about his wife’s death ever since.",0.4665
265168,DMX: Don't Try to Understand (2021),Documentary,2021.0,A focus on a year in the life of rapper Earl “DMX” Simmons as he is released from prison in early 2019 and attempts to rebuild his career in the music industry and reconnect with family and fans.,0.3988
265174,'Twas the Fight Before Christmas (2021),Documentary,2021.0,"In this true-life twist on a holiday fable, Jeremy Morris brings a whole new meaning to Christmas spirit when his extravagant seasonal display sparks a dispute with his neighbors that lands them all in court.",0.3752
265204,Resident Evil: Welcome to Raccoon City (2021),Action|Horror|Sci-Fi,2021.0,"Once the booming home of pharmaceutical giant Umbrella Corporation, Raccoon City is now a dying Midwestern town. The company’s exodus left the city a wasteland…with great evil brewing below the surface. When that evil is unleashed, the townspeople are forever…changed…and a small group of survivors must work together to uncover the truth behind Umbrella and make it through the night.",7.6594
265208,Just Short of Perfect (2021),Comedy|Romance,2021.0,"A divorced lawyer falls for a charismatic cardiologist. But when their difference in size leads to family friction, is she ready to listen to her heart?",1.122
265210,Angèle (2021),Documentary,2021.0,"Belgian pop star Angèle reflects on her life and hopes as she finds balance amid the tears, joys and loneliness of fame. Told through her own words.",0.2301
265270,Michael Che: Shame the Devil (2021),Comedy,2021.0,"Michael Che returns to the stage in Oakland and tackles American patriotism, Black leadership, jealous exes, loose bears, mental health and more.",0.2025
265276,India Sweets and Spices (2021),Comedy|Drama|Romance,2021.0,A college freshman confronts her parents’ values in order to understand her own evolving identity.,0.3098
265318,For the Love of Money (2021),Children|Drama,2021.0,"Spanning over two decades, ""For the Love of Money"" follows the true account of an Israeli immigrant who searches for his piece of the American dream.",0.7195
265320,Julia (2021),Documentary,2021.0,"Using never-before-seen archival footage, personal photos, first-person narratives, and cutting-edge, mouth-watering food cinematography, the film traces Julia Child's surprising path, from her struggles to create and publish the revolutionary Mastering the Art of French Cooking (1961) which has sold more than 2.5 million copies to date, to her empowering story of a woman who found fame in her 50s, and her calling as an unlikely television sensation.",0.4677
265328,Ciao Alberto (2021),Animation|Children|Comedy|Fantasy,2021.0,"With his best friend Luca away at school, Alberto is enjoying his new life in Portorosso working alongside Massimo—the imposing, tattooed, one-armed fisherman of few words—who's quite possibly the coolest human in the entire world as far as Alberto is concerned. He wants more than anything to impress his mentor, but it's easier said than done.",1.3552
265334,A Castle for Christmas (2021),Children|Comedy|Romance,2021.0,"To escape a scandal, a bestselling author journeys to Scotland, where she falls in love with a castle -- and faces off with the grumpy duke who owns it.",0.693
265360,Too Soon: Comedy After 9/11 (2021),Comedy|Documentary,2021.0,"From the immediate aftermath of 9/11 to today stand-up comedians, talk-show hosts, sketch performers, television animators and other entertainers have used often-controversial jokes to unite and heal in the face of tragedy.",0.4318
265382,The Village Detective: A Song Cycle (2021),Documentary,2021.0,"Atlantic Ocean, off the coast of Iceland, July 9, 2016. The surprising discovery of a canister —containing four reels of The Village Detective (Деревенский детектив), a 1969 Soviet film—, caught in the nets of an Icelandic trawler, is the first step in a fascinating journey through the artistic life of film and stage actor Mikhail Ivanovich Zharov (1899-1981), icon and star of an entire era of Russian cinema.",0.3282
265390,Honeymood (2020),Comedy|Drama|Romance,2020.0,"A bride and groom arrive at their lavish honeymoon suite on their wedding night. When the bride, Eleanor, discovers her now-husband has received a ring as a wedding gift from his ex-girlfriend, a knock-out fight ensues. At Eleanor’s insistence, the newlyweds leave the hotel and set out on an expedition to return the ring. Their simple mission quickly derails into an all-night odyssey through the streets of Jerusalem. Over the course of a single night, the couple are forced to confront past lovers, repressed doubts, and the lives they’ve chosen to leave behind.",0.1597
265394,All Hands on Deck (2021),Comedy,2021.0,An unlikely oddball trio bond during an impromptu trip to the French countryside on a foolhardy romantic mission.,0.8931
265406,"Scooby-Doo, Where Are You Now! (2021)",Adventure|Animation|Mystery,2021.0,"After 52 years of solving mysteries, the Scooby gang reunite at Warner Bros. Studios to reminisce about their favorite cases and how they were filmed. But it turns out that the back lot may have its OWN monster problem. Fred, Daphne, Velma, Shaggy, and Scooby-Doo investigate this mystery while celebrating the legacy of the franchise.",0.4171
265408,Keyboard Fantasies (2021),Documentary,2021.0,"As a sci-fi obsessed woman living in near isolation, Beverly Glenn-Copeland wrote and self-released Keyboard Fantasies in Huntsville, Ontario back in 1986. Recorded in an Atari-powered home-studio, the cassette featured seven tracks of a curious folk-electronica hybrid, a sound realized far before its time. Three decades on, the musician – now Glenn Copeland – began to receive emails from people across the world, thanking him for the music they’d recently discovered.",0.3
265422,Single All the Way (2021),Comedy|Drama|Romance,2021.0,"Desperate to avoid his family’s judgment about his perpetual single status, Peter convinces his best friend Nick to join him for the holidays and pretend that they’re now in a relationship. But when Peter’s mother sets him up on a blind date with her handsome trainer James, the plan goes awry.",1.1854
265432,The Unforgivable (2021),Drama|Thriller,2021.0,A woman is released from prison after serving a sentence for a violent crime and re-enters a society that refuses to forgive her past.,3.054
265440,Roy Wood Jr.: Imperfect Messenger (2021),(no genres listed),2021.0,"Roy Wood Jr. discusses the difference between ""ancestors"" and ""forefathers,"" why Leonardo DiCaprio is the greatest white ally ever and how celebrities use fame to get people out of prison.",0.0861
265446,"Paris, 13th District (2021)",Drama|Romance,2021.0,"Émilie meets Camille who is attracted to Nora, who crosses paths with Amber. Three girls and a boy – They're friends, sometimes lovers and often both.",1.2138
265450,Boy Meets Boy (2021),Drama|Romance,2021.0,"Harry has been partying for 48 hours when he meets Johannes on the dance floor of a club in Berlin. With 15 hours until his flight home, Johannes offers to help him print his boarding pass. This mundane task leads to a day together wandering the city. The contrasts in their lives and values force each one to confront their own truths.",0.2357
265454,Clerk (2021),Documentary,2021.0,"A look at Kevin Smith's life and career from his childhood in New Jersey, to the day they cemented his footprints at the world famous TCL Chinese Theater, with a flock of famous folks testifying on Silent Bob's behalf!",0.6626
265460,The Black Phone (2022),Horror,2022.0,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",7.6299
265466,More the Merrier (2021),Comedy|Romance,2021.0,Multiple stories about the oscillating world of couple relationships and how difficult it can be to separate sex from love.,1.9621
265468,Being the Ricardos (2021),Drama,2021.0,Lucille Ball and Desi Arnaz face a crisis that could end their careers and another that could end their marriage.,1.4961
265484,Gerda (2021),Drama,2021.0,"During the day, Lera studies humankind and its needs through opinion polls, which are an educational practice at the institute; at night, she dances under the pseudonym Gerda in a club to support herself and her mother. The people she meets are as unfortunate as her family. Her father has recently left for another woman, but he constantly returns home, unable to make his choice and thereby making the life of close people intolerable. The mother painfully endures the breakup and constantly sleeps, ignoring reality. Lera doesn’t know how to carry on, where to go and what to live for, and — most importantly — how to improve life. The adult world, invariable unfortunate, which Lera observes day and night, seems hopeless.",1.1394
265492,Encounters (2020),Drama,2020.0,"A Venezuelan college girl is stuck outside her country when the Covid-19 pandemic starts, and her mom attempts to help her from a distance.",0.0143
265498,The Santa Stakeout (2021),Comedy|Romance,2021.0,Tanya is a police detective who is reluctantly partnered with fellow detective Ryan to solve a recent string of heists taking place during high-profile holiday parties around town.,0.5642
265502,"You, Me and the Christmas Trees (2021)",Comedy|Romance,2021.0,"An arborist helps a fourth generation Christmas tree farmer whose evergreens are dying just before the holiday. As she tries to get to the root of the problem before the town tree lighting, they begin to fall in love.",0.3357
265506,Jagged (2021),Documentary,2021.0,An intimate exploration of Alanis Morissette and her groundbreaking 1995 album Jagged Little Pill.,0.5285
265514,Honey Girls (2021),Children,2021.0,"Mega pop star, Fancy G, hosts a contest to find the next big solo artist. But the young contestants realize they are ""better together"" and secretly form a band called Honey Girls and become a huge hit cloaked in mystery.",0.6834
265530,Camp Confidential: America's Secret Nazis (2021),Animation|Documentary,2021.0,"Camp Confidential: America's Secret Nazis, is a documentary short featuring animation that  focuses on the story of a top secret POW camp that was classified for over 5 decades. In the midst of WWII, a group of young Jewish refugees are assigned to guard a top secret POW camp near Washington D.C. The Jewish soldiers soon discover that their prisoners are no other than Hitler's top scientists - What starts out as an intelligence mission to gather information from the Nazis, soon gets a shocking twist when the Jewish soldiers are tasked with a very different mission altogether. A mission that would question their moral values - exposing a dark secret from America's past.",0.4538
265534,14 Peaks: Nothing Is Impossible (2021),Documentary,2021.0,"In 2019, Nepalese mountain climber Nirmal “Nims” Purja set out to do the unthinkable by climbing the world’s fourteen highest summits in less than seven months. (The previous record was eight years). He called the effort “Project Possible 14/7” and saw it as a way to inspire others to strive for greater heights in any pursuit. The film follows his team as they seek to defy naysayers and push the limits of human endurance.",0.9537
265542,Train Again (2021),(no genres listed),2021.0,Peter Tscherkassky condenses the long history of railways in the movies into a rousing blast for the senses in a heartfelt tribute to another legend of experimental cinema Kurt Kren.,0.2107
265550,Sing 2 (2021),Animation|Children|Comedy,2021.0,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",10.3111
265572,The Bezonians (2021),Crime,2021.0,"In the Bezonians social club in North London, A group of down and outs scheme, plot and dream of becoming rich and breaking out of the monotony of their dreary and financially impotent lives.",0.5517
265582,The Whole Truth (2021),Horror,2021.0,"When two siblings stumble on a strange hole in the wall of their grandparents' house, horrifying incidents reveal sinister secrets about their family.",1.3573
265594,Blue Dream: The Road to Wembley (2021),Documentary,2021.0,"A docu-film that traces the victorious ride of Mancini's Azzurri, from the debut match to the final against England. A troupe lived with the Azzurri for a month, to bring the spectators into the lives of the players and all the members of the staff, between training sessions, matches, travels and celebrations. An adventure told through the voices of the protagonists, who confided dreams, joys, pains and hopes to the cameras. ""Blue Dream, the road to Wembley"" is the completion of a project started a year ago together with the FIGC, to tell the national team's approach to the European Championships through the 4 episodes aired in the days immediately preceding the European Championship, bringing the new television language of the docu-series to one of the most important time slots of the first generalist network. ""Blue Dream, the road to Wembley"" is a project of the New Formats Development Department",0.3024
265610,The Real Charlie Chaplin (2021),Documentary,2021.0,A look at the life and work of Charlie Chaplin in his own words featuring an in-depth interview he gave to Life magazine in 1966.,0.752
265612,The Advent Calendar (2021),Horror|Thriller,2021.0,"Eva, an ex-dancer, is now living in a wheelchair, unable to walk. When her friend Sophie gives her an old wooden antique advent calendar before Christmas, she realizes each window contains a surprise that triggers repercussions in real life: some of them good, but most of them bad... Now Eva will have to choose between getting rid of the calendar or walking again… even if it causes death around her.",0.8662
265616,Sooryavanshi (2021),Action|Crime|Drama,2021.0,"A fearless, faithful albeit slightly forgetful Mumbai cop, Veer Sooryavanshi, the chief of the Anti-Terrorism Squad in India pulls out all the stops and stunts to thwart a major conspiracy to attack his city.",5.5395
265674,Forgotten Roads (2020),Drama|Romance,2020.0,"Claudina is a repressed woman from the countryside. After her husband passes away, she meets Elsa, a married woman with whom she discovers real love. In a little conservatory town in the south of Chile, obsessed with UFO sighting, she starts a new journey.",0.2412
265682,Aida Rodriguez: Fighting Words (2021),Comedy,2021.0,"For her first hourlong stand-up special, comedian/actress/producer Aida Rodriguez takes the stage in the Bronx to tackle the issues of the day – not just because they’re ripped from the headlines, but because they’re in the pages of her personal life story. With her grounded and unapologetic point of view, Rodriguez gets candid about being worn out from political comedy, embracing both sides of her heritage, getting back into the dating game, and so much more.",0.1025
265686,A Man Named Scott (2021),Documentary,2021.0,"In 2009, Scott Mescudi aka Kid Cudi released his debut LP, Man on the Moon: The End of Day. A genre-bending album that broke barriers by featuring songs dealing with depression, anxiety and loneliness, it resonated deeply with young listeners and launched Cudi as a musical star and cultural hero. A Man Named Scott explores Cudi’s journey over a decade of creative choices, struggles and breakthroughs, making music that continues to move and empower his millions of fans around the world.",0.5233
265688,Yara (2021),Crime|Drama,2021.0,"The murder of 13-year-old Yara Gambirasio shocks the little town of Brembate di Sopra, Italy. To bring the culprit to justice, prosecutors have only scant DNA evidence and no database to compare them to. Based on a true story.",1.0031
265690,Christmas Thieves (2021),Animation|Children|Comedy|Crime,2021.0,"After a robbery goes wrong, Frank and Vince break into a home when two kids mistake them for their babysitters. Hoping to make them fall asleep so they can make their getaway, Frank reads stories from a magic book that he stole during the robbery, taking them to the enchanted world of Arctic Friends. The two thieves have to endure the kid’s hijinks as they make various absurd attempts to escape.",0.2461
265698,Agatha Christie: 100 Years of Suspense (2020),Documentary,2020.0,"British writer Agatha Christie (1890-1976) published her first novel in 1920, in which the eccentric Belgian private sleuth Hercule Poirot made his debut. Later, in 1927, the first short story starring the gentle spinster Miss Jane Marple appeared. A fascinating journey through popular culture in search of the footprints of two of the most charismatic characters in crime and mystery literature.",0.3908
